Gene stable ID,NCBI gene ID
ENSG00000235016,
ENSG00000235027,
ENSG00000235033,
ENSG00000235042,
ENSG00000235043,
ENSG00000235066,
ENSG00000235078,
ENSG00000235079,
ENSG00000235092,
ENSG00000235098,441869
ENSG00000235105,
ENSG00000235106,266655
ENSG00000235109,64288
ENSG00000235162,387882
ENSG00000235173,51236
ENSG00000235174,
ENSG00000235191,
ENSG00000235194,90673
ENSG00000235217,
ENSG00000235236,
ENSG00000235237,
ENSG00000235238,
ENSG00000235241,
ENSG00000235245,
ENSG00000235246,
ENSG00000235257,
ENSG00000235298,
ENSG00000235314,
ENSG00000235316,
ENSG00000235351,
ENSG00000235370,
ENSG00000235374,
ENSG00000235381,
ENSG00000235385,
ENSG00000235426,
ENSG00000235437,
ENSG00000235453,100129250
ENSG00000235501,
ENSG00000235505,
ENSG00000235508,
ENSG00000235512,
ENSG00000235513,
ENSG00000235522,
ENSG00000235531,
ENSG00000235552,
ENSG00000235560,107984875
ENSG00000235563,
ENSG00000235609,
ENSG00000235618,
ENSG00000235636,
ENSG00000235649,
ENSG00000235652,
ENSG00000235655,
ENSG00000235703,
ENSG00000235706,
ENSG00000235720,
ENSG00000235750,9674
ENSG00000235770,
ENSG00000235790,
ENSG00000235823,
ENSG00000235831,
ENSG00000235837,
ENSG00000235848,
ENSG00000235852,
ENSG00000235859,
ENSG00000235863,8705
ENSG00000235865,
ENSG00000235872,
ENSG00000235884,
ENSG00000235904,
ENSG00000235912,
ENSG00000235919,
ENSG00000235927,
ENSG00000235944,
ENSG00000235954,
ENSG00000235958,
ENSG00000235961,84968
ENSG00000235978,
ENSG00000235989,
ENSG00000235997,
ENSG00000236017,
ENSG00000236031,
ENSG00000236051,
ENSG00000236065,
ENSG00000236083,
ENSG00000236088,
ENSG00000236104,9278
ENSG00000236144,
ENSG00000236200,
ENSG00000236204,
ENSG00000236213,
ENSG00000236255,
ENSG00000236256,
ENSG00000236263,
ENSG00000236266,
ENSG00000236276,
ENSG00000236283,
ENSG00000236287,58486
ENSG00000236304,107984360
ENSG00000236326,
ENSG00000236360,
ENSG00000236364,
ENSG00000236383,100874261
ENSG00000236397,
ENSG00000236404,
ENSG00000236432,
ENSG00000236439,
ENSG00000236467,
ENSG00000236472,
ENSG00000236498,
ENSG00000236526,
ENSG00000236528,
ENSG00000236540,
ENSG00000236548,
ENSG00000236552,
ENSG00000236603,
ENSG00000236609,54753
ENSG00000236618,
ENSG00000236671,
ENSG00000236675,
ENSG00000236682,100506922
ENSG00000236698,
ENSG00000236699,54848
ENSG00000236723,
ENSG00000236739,
ENSG00000236753,
ENSG00000236756,
ENSG00000236772,
ENSG00000236778,
ENSG00000236782,
ENSG00000236801,
ENSG00000236810,
ENSG00000236814,
ENSG00000236829,
ENSG00000236830,
ENSG00000236841,
ENSG00000236859,
ENSG00000236871,
ENSG00000236883,
ENSG00000236886,
ENSG00000236901,
ENSG00000236914,
ENSG00000236986,
ENSG00000236991,
ENSG00000237004,
ENSG00000237009,
ENSG00000237017,
ENSG00000237027,
ENSG00000237036,
ENSG00000237037,
ENSG00000237054,
ENSG00000237080,
ENSG00000237101,
ENSG00000237118,
ENSG00000237125,
ENSG00000237126,
ENSG00000237149,
ENSG00000237172,84752
ENSG00000237187,
ENSG00000237188,
ENSG00000237190,91368
ENSG00000237232,
ENSG00000237233,
ENSG00000237234,
ENSG00000237248,
ENSG00000237259,
ENSG00000237264,
ENSG00000237278,
ENSG00000237296,
ENSG00000237298,
ENSG00000237310,
ENSG00000237350,
ENSG00000237352,
ENSG00000237356,
ENSG00000237357,
ENSG00000237380,
ENSG00000237399,
ENSG00000237424,84793
ENSG00000237438,
ENSG00000237440,100129842
ENSG00000237441,5863
ENSG00000237489,387723
ENSG00000237493,
ENSG00000237506,
ENSG00000237523,
ENSG00000237550,
ENSG00000237596,
ENSG00000237605,
ENSG00000237624,
ENSG00000237649,3833
ENSG00000237655,
ENSG00000237714,
ENSG00000237737,
ENSG00000237753,
ENSG00000237765,285550
ENSG00000237768,
ENSG00000237773,
ENSG00000237781,
ENSG00000237798,
ENSG00000237807,
ENSG00000237836,
ENSG00000237840,
ENSG00000237846,
ENSG00000237854,
ENSG00000237883,
ENSG00000237938,
ENSG00000237945,
ENSG00000237973,
ENSG00000237975,
ENSG00000237991,
ENSG00000238018,
ENSG00000238041,
ENSG00000238045,
ENSG00000238057,
ENSG00000238072,
ENSG00000238078,
ENSG00000238083,474170
ENSG00000238103,
ENSG00000238105,
ENSG00000238120,
ENSG00000238123,
ENSG00000238133,
ENSG00000238142,
ENSG00000238164,
ENSG00000238184,
ENSG00000238186,
ENSG00000238197,
ENSG00000238198,
ENSG00000238221,
ENSG00000238227,90120
ENSG00000238258,
ENSG00000238271,
ENSG00000238273,
ENSG00000238278,
ENSG00000238279,
ENSG00000238280,
ENSG00000239213,
ENSG00000239264,81567
ENSG00000239305,7844
ENSG00000239306,10432
ENSG00000239332,
ENSG00000239388,142686
ENSG00000239407,
ENSG00000239415,
ENSG00000239445,
ENSG00000239470,
ENSG00000239474,10324
ENSG00000239521,352954
ENSG00000239523,
ENSG00000239569,
ENSG00000239636,
ENSG00000239653,
ENSG00000239665,
ENSG00000239672,4830
ENSG00000239697,8742
ENSG00000239713,60489
ENSG00000239718,
ENSG00000239763,
ENSG00000239779,23559
ENSG00000239789,51373
ENSG00000239791,
ENSG00000239801,
ENSG00000239857,51608
ENSG00000239883,
ENSG00000239900,158
ENSG00000240024,
ENSG00000240036,
ENSG00000240038,280
ENSG00000240053,58496
ENSG00000240057,107986114
ENSG00000240065,5698
ENSG00000240087,
ENSG00000240184,5098
ENSG00000240204,100287482
ENSG00000240211,
ENSG00000240225,
ENSG00000240230,90639
ENSG00000240254,
ENSG00000240303,84129
ENSG00000240342,
ENSG00000240344,53938
ENSG00000240356,
ENSG00000240370,
ENSG00000240376,
ENSG00000240395,
ENSG00000240401,
ENSG00000240445,2310
ENSG00000240449,
ENSG00000240498,100048912
ENSG00000240509,
ENSG00000240527,
ENSG00000240567,
ENSG00000240571,
ENSG00000240583,358
ENSG00000240591,
ENSG00000240661,
ENSG00000240666,
ENSG00000240682,57461
ENSG00000240694,10687
ENSG00000240731,
ENSG00000240764,56097
ENSG00000240771,115557
ENSG00000240849,387521
ENSG00000240857,57665
ENSG00000240859,
ENSG00000240875,
ENSG00000240889,
ENSG00000240972,4282
ENSG00000240990,
ENSG00000241014,
ENSG00000241015,
ENSG00000241058,221078
ENSG00000241111,
ENSG00000241127,57002
ENSG00000241202,
ENSG00000241258,27297
ENSG00000241288,
ENSG00000241313,
ENSG00000241316,
ENSG00000241343,6173
ENSG00000241357,
ENSG00000241360,57026
ENSG00000241399,9936
ENSG00000241404,80864
ENSG00000241409,
ENSG00000241431,
ENSG00000241468,9551
ENSG00000241472,
ENSG00000241494,
ENSG00000241525,
ENSG00000241553,10093
ENSG00000241644,11185
ENSG00000241684,
ENSG00000241685,10552
ENSG00000241697,8577
ENSG00000241720,
ENSG00000241741,
ENSG00000241749,
ENSG00000241764,
ENSG00000241769,
ENSG00000241837,539
ENSG00000241839,80301
ENSG00000241852,541565
ENSG00000241878,23761
ENSG00000241935,112817
ENSG00000241945,5822
ENSG00000241956,
ENSG00000241962,
ENSG00000241973,5297
ENSG00000242028,25764
ENSG00000242071,
ENSG00000242086,
ENSG00000242110,23600
ENSG00000242125,8420
ENSG00000242193,
ENSG00000242247,26286
ENSG00000242259,128977
ENSG00000242261,
ENSG00000242265,23089
ENSG00000242282,
ENSG00000242294,
ENSG00000242299,
ENSG00000242372,3692
ENSG00000242396,
ENSG00000242445,
ENSG00000242485,55052
ENSG00000242498,348110
ENSG00000242516,
ENSG00000242539,
ENSG00000242588,
ENSG00000242611,
ENSG00000242612,26063
ENSG00000242628,
ENSG00000242659,
ENSG00000242715,728591
ENSG00000242732,340526
ENSG00000242759,
ENSG00000242779,
ENSG00000242797,
ENSG00000242802,9907
ENSG00000242861,
ENSG00000242902,
ENSG00000242960,
ENSG00000243004,
ENSG00000243055,
ENSG00000243137,5672
ENSG00000243147,9553
ENSG00000243150,
ENSG00000243155,
ENSG00000243156,57553
ENSG00000243176,
ENSG00000243199,
ENSG00000243230,
ENSG00000243244,11037
ENSG00000243279,11230
ENSG00000243302,
ENSG00000243305,
ENSG00000243317,647087
ENSG00000243335,154881
ENSG00000243364,1945
ENSG00000243368,
ENSG00000243414,353376
ENSG00000243422,
ENSG00000243449,401115
ENSG00000243477,24142
ENSG00000243517,
ENSG00000243547,
ENSG00000243554,
ENSG00000243613,
ENSG00000243646,3588
ENSG00000243649,629
ENSG00000243660,642819
ENSG00000243667,116143
ENSG00000243678,4831
ENSG00000243679,
ENSG00000243701,
ENSG00000243710,149465
ENSG00000243716,100132247
ENSG00000243742,
ENSG00000243753,
ENSG00000243762,
ENSG00000243829,
ENSG00000243927,64968
ENSG00000243943,84450
ENSG00000243970,
ENSG00000244005,9054
ENSG00000244026,
ENSG00000244036,
ENSG00000244038,1650
ENSG00000244040,
ENSG00000244041,
ENSG00000244045,147007
ENSG00000244055,
ENSG00000244151,
ENSG00000244161,
ENSG00000244165,5032
ENSG00000244187,85014
ENSG00000244198,
ENSG00000244242,402778
ENSG00000244265,
ENSG00000244274,55861
ENSG00000244306,
ENSG00000244313,
ENSG00000244363,
ENSG00000244380,
ENSG00000244398,
ENSG00000244405,2119
ENSG00000244459,
ENSG00000244462,10137
ENSG00000244479,
ENSG00000244480,
ENSG00000244486,91179
ENSG00000244490,
ENSG00000244491,
ENSG00000244493,
ENSG00000244509,27350
ENSG00000244513,
ENSG00000244558,
ENSG00000244560,
ENSG00000244586,
ENSG00000244607,152206
ENSG00000244617,151516
ENSG00000244619,
ENSG00000244625,
ENSG00000244627,
ENSG00000244676,
ENSG00000244687,7335
ENSG00000244694,442213
ENSG00000244701,
ENSG00000244716,
ENSG00000244731,720
ENSG00000244731,110384692
ENSG00000244754,10443
ENSG00000244879,
ENSG00000244932,
ENSG00000244945,
ENSG00000244953,
ENSG00000244968,
ENSG00000245025,
ENSG00000245060,
ENSG00000245067,
ENSG00000245105,
ENSG00000245112,
ENSG00000245146,
ENSG00000245148,
ENSG00000245149,
ENSG00000245156,
ENSG00000245213,
ENSG00000245261,
ENSG00000245275,
ENSG00000245293,107986298
ENSG00000245311,
ENSG00000245317,
ENSG00000245322,
ENSG00000245330,
ENSG00000245385,
ENSG00000245498,
ENSG00000245522,
ENSG00000245532,283131
ENSG00000245534,
ENSG00000245552,
ENSG00000245556,
ENSG00000245571,
ENSG00000245573,497258
ENSG00000245680,92285
ENSG00000245694,643911
ENSG00000245748,
ENSG00000245768,
ENSG00000245812,
ENSG00000245848,1050
ENSG00000245849,
ENSG00000245904,
ENSG00000245910,
ENSG00000245937,
ENSG00000245958,
ENSG00000245970,
ENSG00000246067,
ENSG00000246082,
ENSG00000246089,
ENSG00000246090,
ENSG00000246100,
ENSG00000246174,
ENSG00000246203,
ENSG00000246211,
ENSG00000246250,
ENSG00000246263,
ENSG00000246273,283104
ENSG00000246283,
ENSG00000246323,
ENSG00000246366,
ENSG00000246430,
ENSG00000246451,
ENSG00000246477,101929290
ENSG00000246560,
ENSG00000246582,
ENSG00000246596,
ENSG00000246627,
ENSG00000246662,
ENSG00000246695,
ENSG00000246705,55766
ENSG00000246731,
ENSG00000246763,
ENSG00000246851,
ENSG00000246859,
ENSG00000246889,
ENSG00000246922,390595
ENSG00000246985,
ENSG00000247033,
ENSG00000247049,
ENSG00000247077,192111
ENSG00000247081,
ENSG00000247092,
ENSG00000247121,
ENSG00000247134,
ENSG00000247137,
ENSG00000247157,
ENSG00000247199,
ENSG00000247228,
ENSG00000247240,
ENSG00000247271,
ENSG00000247315,85364
ENSG00000247317,
ENSG00000247363,
ENSG00000247373,
ENSG00000247473,
ENSG00000247516,
ENSG00000247556,
ENSG00000247572,
ENSG00000247595,100506540
ENSG00000247596,11344
ENSG00000247626,92935
ENSG00000247627,
ENSG00000247679,
ENSG00000247708,
ENSG00000247735,
ENSG00000247746,158880
ENSG00000247796,
ENSG00000247809,
ENSG00000247828,
ENSG00000247853,
ENSG00000247903,
ENSG00000247934,
ENSG00000247950,
ENSG00000247982,
ENSG00000247993,
ENSG00000248008,
ENSG00000248015,
ENSG00000248019,
ENSG00000248049,
ENSG00000248079,
ENSG00000248092,
ENSG00000248121,
ENSG00000248124,
ENSG00000248138,
ENSG00000248144,126
ENSG00000248213,
ENSG00000248223,
ENSG00000248254,
ENSG00000248265,
ENSG00000248275,
ENSG00000248290,
ENSG00000248333,984
ENSG00000248334,
ENSG00000248356,
ENSG00000248429,
ENSG00000248458,
ENSG00000248464,
ENSG00000248487,25864
ENSG00000248492,
ENSG00000248508,
ENSG00000248527,
ENSG00000248587,
ENSG00000248593,
ENSG00000248636,
ENSG00000248664,
ENSG00000248668,
ENSG00000248671,
ENSG00000248690,
ENSG00000248724,
ENSG00000248734,
ENSG00000248774,
ENSG00000248810,
ENSG00000248866,
ENSG00000248869,
ENSG00000248881,
ENSG00000248890,
ENSG00000248898,
ENSG00000248905,342184
ENSG00000248919,100526740
ENSG00000248932,
ENSG00000248980,
ENSG00000249035,
ENSG00000249042,
ENSG00000249082,
ENSG00000249087,
ENSG00000249115,23354
ENSG00000249180,
ENSG00000249207,
ENSG00000249242,441027
ENSG00000249249,
ENSG00000249252,
ENSG00000249264,
ENSG00000249348,
ENSG00000249353,
ENSG00000249379,
ENSG00000249456,
ENSG00000249459,
ENSG00000249471,388569
ENSG00000249474,
ENSG00000249485,
ENSG00000249532,
ENSG00000249565,
ENSG00000249592,
ENSG00000249593,
ENSG00000249669,
ENSG00000249673,
ENSG00000249700,
ENSG00000249740,
ENSG00000249741,
ENSG00000249786,
ENSG00000249790,
ENSG00000249825,
ENSG00000249835,
ENSG00000249859,
ENSG00000249898,
ENSG00000249915,10016
ENSG00000249936,
ENSG00000249937,
ENSG00000249971,
ENSG00000249992,25907
ENSG00000249996,
ENSG00000250033,
ENSG00000250067,374887
ENSG00000250091,
ENSG00000250132,
ENSG00000250133,
ENSG00000250182,
ENSG00000250186,
ENSG00000250208,
ENSG00000250234,
ENSG00000250240,
ENSG00000250251,
ENSG00000250261,
ENSG00000250303,
ENSG00000250305,57604
ENSG00000250312,255403
ENSG00000250317,389203
ENSG00000250318,
ENSG00000250320,
ENSG00000250327,
ENSG00000250337,
ENSG00000250365,
ENSG00000250379,
ENSG00000250397,
ENSG00000250451,
ENSG00000250462,
ENSG00000250479,400916
ENSG00000250510,27239
ENSG00000250565,90423
ENSG00000250571,2738
ENSG00000250602,
ENSG00000250604,
ENSG00000250615,
ENSG00000250616,
ENSG00000250619,
ENSG00000250635,
ENSG00000250722,6414
ENSG00000250734,
ENSG00000250742,
ENSG00000250748,
ENSG00000250751,
ENSG00000250786,
ENSG00000250802,
ENSG00000250899,
ENSG00000250902,
ENSG00000250903,
ENSG00000250906,
ENSG00000250909,
ENSG00000250910,
ENSG00000250959,
ENSG00000250986,
ENSG00000251022,
ENSG00000251034,
ENSG00000251136,
ENSG00000251141,
ENSG00000251143,
ENSG00000251151,
ENSG00000251186,
ENSG00000251187,
ENSG00000251192,641339
ENSG00000251196,
ENSG00000251224,
ENSG00000251247,25850
ENSG00000251260,
ENSG00000251279,
ENSG00000251307,
ENSG00000251322,85358
ENSG00000251333,
ENSG00000251359,
ENSG00000251364,
ENSG00000251369,162972
ENSG00000251432,
ENSG00000251474,
ENSG00000251493,2297
ENSG00000251513,
ENSG00000251556,
ENSG00000251562,378938
ENSG00000251580,
ENSG00000251593,
ENSG00000251602,
ENSG00000251615,
ENSG00000251661,
ENSG00000251669,
ENSG00000251675,
ENSG00000251867,
ENSG00000251920,
ENSG00000252645,
ENSG00000252690,
ENSG00000253102,
ENSG00000253106,
ENSG00000253123,100507403
ENSG00000253125,
ENSG00000253144,
ENSG00000253159,26025
ENSG00000253161,
ENSG00000253167,
ENSG00000253174,
ENSG00000253187,
ENSG00000253200,
ENSG00000253210,
ENSG00000253250,100127983
ENSG00000253276,168455
ENSG00000253293,3206
ENSG00000253304,399474
ENSG00000253305,56100
ENSG00000253320,
ENSG00000253327,
ENSG00000253334,
ENSG00000253352,
ENSG00000253356,
ENSG00000253358,
ENSG00000253368,388610
ENSG00000253406,
ENSG00000253476,
ENSG00000253485,56110
ENSG00000253523,
ENSG00000253537,56108
ENSG00000253540,
ENSG00000253552,
ENSG00000253576,
ENSG00000253607,
ENSG00000253618,
ENSG00000253626,143244
ENSG00000253629,
ENSG00000253645,
ENSG00000253661,
ENSG00000253683,
ENSG00000253710,440138
ENSG00000253716,100507316
ENSG00000253719,552889
ENSG00000253722,
ENSG00000253729,5591
ENSG00000253731,56109
ENSG00000253738,
ENSG00000253741,
ENSG00000253744,
ENSG00000253785,
ENSG00000253797,9724
ENSG00000253806,
ENSG00000253837,
ENSG00000253846,56106
ENSG00000253851,
ENSG00000253854,
ENSG00000253868,
ENSG00000253873,56105
ENSG00000253875,
ENSG00000253878,
ENSG00000253910,56103
ENSG00000253953,8641
ENSG00000253954,
ENSG00000253958,137075
ENSG00000253961,
ENSG00000253981,
ENSG00000253982,
ENSG00000253992,
ENSG00000254003,
ENSG00000254004,339324
ENSG00000254027,
ENSG00000254031,
ENSG00000254042,
ENSG00000254064,
ENSG00000254087,4067
ENSG00000254093,54984
ENSG00000254099,
ENSG00000254109,
ENSG00000254122,56099
ENSG00000254129,
ENSG00000254139,
ENSG00000254192,
ENSG00000254198,
ENSG00000254204,
ENSG00000254221,56104
ENSG00000254224,
ENSG00000254230,
ENSG00000254236,
ENSG00000254238,
ENSG00000254245,56112
ENSG00000254254,
ENSG00000254300,
ENSG00000254307,
ENSG00000254333,
ENSG00000254340,
ENSG00000254343,
ENSG00000254369,
ENSG00000254400,
ENSG00000254402,441381
ENSG00000254420,
ENSG00000254422,
ENSG00000254429,
ENSG00000254433,
ENSG00000254452,
ENSG00000254453,
ENSG00000254461,
ENSG00000254470,91056
ENSG00000254473,
ENSG00000254485,
ENSG00000254501,
ENSG00000254531,
ENSG00000254535,132430
ENSG00000254545,
ENSG00000254559,
ENSG00000254571,
ENSG00000254578,
ENSG00000254595,
ENSG00000254598,283106
ENSG00000254602,
ENSG00000254612,
ENSG00000254614,
ENSG00000254615,
ENSG00000254635,
ENSG00000254662,
ENSG00000254665,
ENSG00000254680,
ENSG00000254681,
ENSG00000254682,
ENSG00000254685,8790
ENSG00000254693,
ENSG00000254721,
ENSG00000254726,92312
ENSG00000254756,
ENSG00000254762,
ENSG00000254781,
ENSG00000254810,
ENSG00000254821,
ENSG00000254827,5003
ENSG00000254835,
ENSG00000254837,100287896
ENSG00000254846,
ENSG00000254851,
ENSG00000254855,
ENSG00000254858,84769
ENSG00000254859,
ENSG00000254860,
ENSG00000254873,
ENSG00000254893,
ENSG00000254894,
ENSG00000254898,
ENSG00000254901,729991
ENSG00000254905,
ENSG00000254907,
ENSG00000254910,
ENSG00000254913,
ENSG00000254933,
ENSG00000254944,
ENSG00000254963,
ENSG00000254964,
ENSG00000254978,
ENSG00000254986,10072
ENSG00000254999,55845
ENSG00000255031,
ENSG00000255050,
ENSG00000255062,
ENSG00000255108,
ENSG00000255112,57132
ENSG00000255114,
ENSG00000255135,
ENSG00000255139,
ENSG00000255150,493861
ENSG00000255164,
ENSG00000255173,
ENSG00000255182,
ENSG00000255198,
ENSG00000255201,
ENSG00000255202,
ENSG00000255224,
ENSG00000255234,
ENSG00000255248,
ENSG00000255252,
ENSG00000255276,
ENSG00000255282,
ENSG00000255284,
ENSG00000255301,
ENSG00000255302,23741
ENSG00000255310,
ENSG00000255320,
ENSG00000255340,
ENSG00000255351,
ENSG00000255389,
ENSG00000255390,
ENSG00000255399,
ENSG00000255410,
ENSG00000255422,105369519
ENSG00000255435,
ENSG00000255438,
ENSG00000255443,
ENSG00000255449,
ENSG00000255455,
ENSG00000255467,
ENSG00000255468,
ENSG00000255471,
ENSG00000255487,
ENSG00000255495,
ENSG00000255498,
ENSG00000255503,
ENSG00000255507,
ENSG00000255508,
ENSG00000255517,
ENSG00000255529,81488
ENSG00000255539,
ENSG00000255559,
ENSG00000255585,
ENSG00000255629,
ENSG00000255642,
ENSG00000255680,
ENSG00000255690,9865
ENSG00000255692,
ENSG00000255717,23642
ENSG00000255737,100130776
ENSG00000255750,
ENSG00000255769,
ENSG00000255817,
ENSG00000255839,
ENSG00000255850,
ENSG00000255857,
ENSG00000255874,283487
ENSG00000255886,
ENSG00000255929,
ENSG00000255949,
ENSG00000255958,
ENSG00000255959,
ENSG00000256007,
ENSG00000256013,
ENSG00000256034,
ENSG00000256040,
ENSG00000256043,1519
ENSG00000256050,
ENSG00000256053,84334
ENSG00000256060,10597
ENSG00000256072,
ENSG00000256073,
ENSG00000256087,9668
ENSG00000256092,
ENSG00000256116,
ENSG00000256150,
ENSG00000256151,
ENSG00000256152,
ENSG00000256223,7556
ENSG00000256229,90649
ENSG00000256235,85027
ENSG00000256262,
ENSG00000256268,
ENSG00000256269,3145
ENSG00000256271,
ENSG00000256294,7768
ENSG00000256364,
ENSG00000256377,
ENSG00000256393,
ENSG00000256433,
ENSG00000256448,
ENSG00000256453,373863
ENSG00000256458,
ENSG00000256469,
ENSG00000256482,
ENSG00000256508,
ENSG00000256512,
ENSG00000256525,11232
ENSG00000256537,100129361
ENSG00000256569,
ENSG00000256591,
ENSG00000256594,
ENSG00000256616,
ENSG00000256628,
ENSG00000256667,
ENSG00000256683,59348
ENSG00000256690,
ENSG00000256712,
ENSG00000256713,5222
ENSG00000256745,
ENSG00000256747,
ENSG00000256751,
ENSG00000256771,56242
ENSG00000256789,
ENSG00000256806,388327
ENSG00000256813,
ENSG00000256879,
ENSG00000256940,
ENSG00000256967,
ENSG00000257000,
ENSG00000257027,
ENSG00000257038,
ENSG00000257042,
ENSG00000257086,
ENSG00000257093,57189
ENSG00000257096,
ENSG00000257103,26065
ENSG00000257108,283948
ENSG00000257122,
ENSG00000257167,
ENSG00000257176,
ENSG00000257181,
ENSG00000257202,
ENSG00000257218,283459
ENSG00000257222,
ENSG00000257225,
ENSG00000257267,
ENSG00000257270,
ENSG00000257279,
ENSG00000257285,
ENSG00000257286,
ENSG00000257298,
ENSG00000257303,
ENSG00000257315,100381270
ENSG00000257337,
ENSG00000257342,
ENSG00000257354,
ENSG00000257359,
ENSG00000257365,2342
ENSG00000257365,100529261
ENSG00000257386,
ENSG00000257390,
ENSG00000257433,
ENSG00000257452,
ENSG00000257453,
ENSG00000257494,
ENSG00000257530,
ENSG00000257545,
ENSG00000257548,
ENSG00000257550,
ENSG00000257551,
ENSG00000257553,
ENSG00000257557,
ENSG00000257594,8693
ENSG00000257605,
ENSG00000257607,
ENSG00000257621,
ENSG00000257653,
ENSG00000257663,
ENSG00000257671,
ENSG00000257698,
ENSG00000257702,
ENSG00000257704,255783
ENSG00000257715,
ENSG00000257727,10330
ENSG00000257769,
ENSG00000257808,
ENSG00000257809,
ENSG00000257815,
ENSG00000257831,
ENSG00000257878,
ENSG00000257894,
ENSG00000257896,
ENSG00000257913,
ENSG00000257923,1523
ENSG00000257950,
ENSG00000258017,
ENSG00000258034,
ENSG00000258048,
ENSG00000258056,105369779
ENSG00000258057,
ENSG00000258086,
ENSG00000258092,
ENSG00000258102,643246
ENSG00000258114,
ENSG00000258130,
ENSG00000258136,
ENSG00000258177,
ENSG00000258199,
ENSG00000258232,
ENSG00000258260,
ENSG00000258274,
ENSG00000258289,91612
ENSG00000258301,
ENSG00000258311,
ENSG00000258317,
ENSG00000258345,
ENSG00000258376,
ENSG00000258377,
ENSG00000258378,
ENSG00000258384,
ENSG00000258388,
ENSG00000258405,147660
ENSG00000258424,
ENSG00000258425,
ENSG00000258428,
ENSG00000258429,64146
ENSG00000258430,
ENSG00000258441,
ENSG00000258451,
ENSG00000258457,
ENSG00000258459,
ENSG00000258471,
ENSG00000258472,
ENSG00000258484,246777
ENSG00000258504,
ENSG00000258520,
ENSG00000258554,
ENSG00000258572,
ENSG00000258634,
ENSG00000258646,
ENSG00000258651,
ENSG00000258655,
ENSG00000258660,
ENSG00000258663,
ENSG00000258666,
ENSG00000258701,
ENSG00000258704,
ENSG00000258725,
ENSG00000258727,
ENSG00000258738,
ENSG00000258745,
ENSG00000258749,
ENSG00000258757,
ENSG00000258761,
ENSG00000258768,
ENSG00000258777,
ENSG00000258800,
ENSG00000258813,
ENSG00000258824,
ENSG00000258839,4157
ENSG00000258843,
ENSG00000258875,
ENSG00000258876,
ENSG00000258890,90799
ENSG00000258891,
ENSG00000258908,
ENSG00000258920,
ENSG00000258938,
ENSG00000258944,
ENSG00000258947,10381
ENSG00000258959,
ENSG00000258982,
ENSG00000258983,
ENSG00000258985,
ENSG00000259006,
ENSG00000259007,
ENSG00000259018,
ENSG00000259030,100526835
ENSG00000259032,
ENSG00000259049,
ENSG00000259052,
ENSG00000259065,
ENSG00000259071,
ENSG00000259081,
ENSG00000259083,
ENSG00000259113,
ENSG00000259116,
ENSG00000259118,
ENSG00000259125,
ENSG00000259133,
ENSG00000259146,
ENSG00000259163,
ENSG00000259172,
ENSG00000259175,
ENSG00000259185,
ENSG00000259201,
ENSG00000259207,3690
ENSG00000259211,
ENSG00000259236,
ENSG00000259238,
ENSG00000259248,
ENSG00000259250,
ENSG00000259275,
ENSG00000259285,
ENSG00000259291,
ENSG00000259295,
ENSG00000259314,
ENSG00000259319,
ENSG00000259321,
ENSG00000259322,
ENSG00000259327,
ENSG00000259330,100505573
ENSG00000259343,
ENSG00000259351,
ENSG00000259352,
ENSG00000259353,
ENSG00000259357,
ENSG00000259363,
ENSG00000259366,
ENSG00000259367,
ENSG00000259370,105370854
ENSG00000259375,
ENSG00000259407,
ENSG00000259409,
ENSG00000259426,
ENSG00000259431,79178
ENSG00000259456,
ENSG00000259468,
ENSG00000259475,
ENSG00000259488,
ENSG00000259494,26589
ENSG00000259495,
ENSG00000259498,
ENSG00000259515,
ENSG00000259521,
ENSG00000259536,
ENSG00000259544,
ENSG00000259577,
ENSG00000259583,
ENSG00000259589,
ENSG00000259595,
ENSG00000259603,
ENSG00000259605,
ENSG00000259607,
ENSG00000259623,
ENSG00000259627,
ENSG00000259642,
ENSG00000259655,
ENSG00000259658,100128108
ENSG00000259660,
ENSG00000259661,
ENSG00000259668,
ENSG00000259673,
ENSG00000259676,
ENSG00000259678,
ENSG00000259683,
ENSG00000259684,
ENSG00000259705,
ENSG00000259709,
ENSG00000259712,
ENSG00000259721,
ENSG00000259728,
ENSG00000259732,
ENSG00000259736,
ENSG00000259755,
ENSG00000259768,
ENSG00000259773,
ENSG00000259781,
ENSG00000259792,
ENSG00000259807,
ENSG00000259813,
ENSG00000259820,
ENSG00000259826,
ENSG00000259838,
ENSG00000259843,
ENSG00000259863,
ENSG00000259865,
ENSG00000259877,
ENSG00000259884,
ENSG00000259891,
ENSG00000259917,
ENSG00000259933,
ENSG00000259939,
ENSG00000259940,
ENSG00000259943,
ENSG00000259945,
ENSG00000259948,
ENSG00000259952,
ENSG00000259953,
ENSG00000259955,
ENSG00000259956,29890
ENSG00000259959,
ENSG00000259969,
ENSG00000259972,
ENSG00000260005,
ENSG00000260007,
ENSG00000260017,
ENSG00000260018,
ENSG00000260025,
ENSG00000260027,3217
ENSG00000260032,647979
ENSG00000260037,
ENSG00000260051,
ENSG00000260077,
ENSG00000260083,
ENSG00000260086,
ENSG00000260101,
ENSG00000260107,
ENSG00000260111,
ENSG00000260121,
ENSG00000260122,
ENSG00000260136,
ENSG00000260162,
ENSG00000260185,
ENSG00000260196,
ENSG00000260206,
ENSG00000260230,23732
ENSG00000260231,
ENSG00000260233,
ENSG00000260235,
ENSG00000260236,
ENSG00000260246,
ENSG00000260260,
